date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:35:12	55446/55446	---M--	200	added ('OK')	image/jpeg	etag:%225321851-d896-5b74a9a54c735%22	http://www.himalayan.com/wp-content/uploads/2020/12/IMG_7471.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/IMG_7471.jpg	(from http://www.himalayan.com/news/)
18:35:17	74793/74793	---M--	200	added ('OK')	image/jpeg	etag:%22532181c-12429-5b74a9a348551%22	http://www.himalayan.com/wp-content/uploads/2020/12/IMG_7443.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/IMG_7443.jpg	(from http://www.himalayan.com/news/)
18:35:18	67536/67536	---M--	200	added ('OK')	image/jpeg	etag:%2253217d3-107d0-5b74a9a10fb94%22	http://www.himalayan.com/wp-content/uploads/2020/12/IMG_7406.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/IMG_7406.jpg	(from http://www.himalayan.com/news/)
18:35:22	57898/57898	---M--	200	added ('OK')	image/jpeg	etag:%2253217a2-e22a-5b74a99de3376%22	http://www.himalayan.com/wp-content/uploads/2020/12/IMG_7188.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/IMG_7188.jpg	(from http://www.himalayan.com/news/)
18:35:22	67664/67664	---M--	200	added ('OK')	image/jpeg	etag:%2253217be-10850-5b74a99f7e98d%22	http://www.himalayan.com/wp-content/uploads/2020/12/IMG_7246.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/IMG_7246.jpg	(from http://www.himalayan.com/news/)
18:35:25	47627/47627	---M--	200	added ('OK')	image/jpeg	etag:%225321782-ba0b-5b74a99c09174%22	http://www.himalayan.com/wp-content/uploads/2020/12/IMG_7037.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/IMG_7037.jpg	(from http://www.himalayan.com/news/)
18:35:29	73811/73811	---M--	200	added ('OK')	image/jpeg	etag:%22532184d-12053-5b74b5582c17d%22	http://www.himalayan.com/wp-content/uploads/2020/12/IMG_8790.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/IMG_8790.jpg	(from http://www.himalayan.com/news/)
18:35:33	70427/70427	---M--	200	added ('OK')	image/jpeg	etag:%2253217a7-1131b-5b74b554dda65%22	http://www.himalayan.com/wp-content/uploads/2020/12/IMG_8746.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/IMG_8746.jpg	(from http://www.himalayan.com/news/)
18:35:35	79667/79667	---M--	200	added ('OK')	image/jpeg	etag:%2253217f8-13733-5b74b556d0ec0%22	http://www.himalayan.com/wp-content/uploads/2020/12/IMG_8785.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/IMG_8785.jpg	(from http://www.himalayan.com/news/)
18:35:38	78838/78838	---M--	200	added ('OK')	image/jpeg	etag:%2253218f7-133f6-5b74b559bfe7c%22	http://www.himalayan.com/wp-content/uploads/2020/12/IMG_8824.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/IMG_8824.jpg	(from http://www.himalayan.com/news/)
18:35:39	59158/59158	---M--	200	added ('OK')	image/jpeg	etag:%2253219bd-e716-5b74b55b63d4b%22	http://www.himalayan.com/wp-content/uploads/2020/12/IMG_8826.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/IMG_8826.jpg	(from http://www.himalayan.com/news/)
18:35:44	35351/35351	---M--	200	added ('OK')	image/jpeg	etag:%225321788-8a17-5b7498a2e7a85%22	http://www.himalayan.com/wp-content/uploads/2020/12/img1.jpeg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/img1.jpg	(from http://www.himalayan.com/news/)
18:35:45	71580/71580	---M--	200	added ('OK')	image/jpeg	etag:%2253219c3-1179c-5b74b55cbffa8%22	http://www.himalayan.com/wp-content/uploads/2020/12/IMG_8874.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/IMG_8874.jpg	(from http://www.himalayan.com/news/)
18:35:45	59999/59999	---M--	200	added ('OK')	image/jpeg	etag:%2253219c9-ea5f-5b74b55f37938%22	http://www.himalayan.com/wp-content/uploads/2020/12/IMG_9038.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/IMG_9038.jpg	(from http://www.himalayan.com/news/)
18:35:52	77715/77715	---M--	200	added ('OK')	image/jpeg	etag:%2253218f4-12f93-5b7498a520c13%22	http://www.himalayan.com/wp-content/uploads/2020/12/img2.jpeg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/img2.jpg	(from http://www.himalayan.com/news/)
18:35:56	61961/61961	---M--	200	added ('OK')	image/jpeg	etag:%22532178a-f209-5b74980ca82bb%22	http://www.himalayan.com/wp-content/uploads/2020/12/img3.jpeg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/img3.jpg	(from http://www.himalayan.com/news/)
18:36:00	53465/53465	---M--	200	added ('OK')	image/jpeg	etag:%22532180c-d0d9-5b749811ff9d6%22	http://www.himalayan.com/wp-content/uploads/2020/12/img4-1.jpeg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/img4-1.jpg	(from http://www.himalayan.com/news/)
18:36:03	113995/113995	---M--	200	added ('OK')	image/jpeg	etag:%2253218a4-1bd4b-5b749816a2263%22	http://www.himalayan.com/wp-content/uploads/2020/12/img5.jpeg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/img5.jpg	(from http://www.himalayan.com/news/)
18:36:07	64518/64518	---M--	200	added ('OK')	image/jpeg	etag:%225320b83-fc06-5b74b6515e600%22	http://www.himalayan.com/wp-content/uploads/2020/12/IMG_20200817_161456-1.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/IMG_20200817_161456-1.jpg	(from http://www.himalayan.com/news/)
18:36:09	2248/2248	---MC-	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2013:06:06%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fcontact-us%2F	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embedfde4.json	(from http://www.himalayan.com/contact-us/)
18:36:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jul%202022%2013:06:08%20GMT	http://www.himalayan.com/?p=430	D:/himalyan/himalyan/www.himalayan.com/indexbdc5.html	(from http://www.himalayan.com/contact-us/)
18:36:09	2345/2345	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Jul%202022%2013:06:08%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fcontact-us%2F&format=xml	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embedc5c5	(from http://www.himalayan.com/contact-us/)
18:36:11	71812/71812	---M--	200	added ('OK')	image/jpeg	etag:%225320abe-11884-5b74b6d7b9b52%22	http://www.himalayan.com/wp-content/uploads/2020/12/A.G.M.1.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/A.G.M.1.jpg	(from http://www.himalayan.com/news/)
18:36:13	185811/185811	---M--	200	added ('OK')	image/jpeg	etag:%225320ba6-2d5d3-5b74980a42654%22	http://www.himalayan.com/wp-content/uploads/2020/12/img2-1.jpeg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/img2-1.jpg	(from http://www.himalayan.com/news/)
18:36:15	73121/73121	---M--	200	added ('OK')	image/jpeg	etag:%225320b0c-11da1-5b74b6dbc32a0%22	http://www.himalayan.com/wp-content/uploads/2020/12/A.G.M.2..jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/12/A.G.M.2..jpg	(from http://www.himalayan.com/news/)
18:36:34	1050254/1050254	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225321b22-10068e-5a02dcb0d680a%22	http://www.himalayan.com/wp-content/uploads/2019/09/rooms_img-1.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/09/rooms_img-1.png	(from http://www.himalayan.com/)
18:36:34	415866/415866	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225321b2b-6587a-5a02dcb0d680a%22	http://www.himalayan.com/wp-content/uploads/2019/09/main_cover1.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/09/main_cover1.png	(from http://www.himalayan.com/)
18:36:34	803085/803085	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225321b3a-c410d-5a02dcb0d680a%22	http://www.himalayan.com/wp-content/uploads/2019/09/maincover_img.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/09/maincover_img.png	(from http://www.himalayan.com/)
18:36:36	2299/2299	---MC-	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2013:06:35%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fterms-conditions%2F	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embed8b4c.json	(from http://www.himalayan.com/terms-conditions/)
18:36:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jul%202022%2013:06:36%20GMT	http://www.himalayan.com/?p=96	D:/himalyan/himalyan/www.himalayan.com/index6f72.html	(from http://www.himalayan.com/terms-conditions/)
18:36:37	2393/2393	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Jul%202022%2013:06:36%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fterms-conditions%2F&format=xml	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embed6a7d	(from http://www.himalayan.com/terms-conditions/)
18:36:37	667009/667009	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225321b3e-a2d81-5a02dcb0d6422%22	http://www.himalayan.com/wp-content/uploads/2019/09/home_lawn.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/09/home_lawn.png	(from http://www.himalayan.com/)
18:36:38	744/744	---M-Z	200	added ('OK')	application/rss+xml	etag:%224da90d9ce406a11741bb136f40fa056d-gzip%22	http://www.himalayan.com/privacy-policy/feed/	D:/himalyan/himalyan/www.himalayan.com/privacy-policy/feed/index.html	(from http://www.himalayan.com/privacy-policy/)
18:36:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jul%202022%2013:06:37%20GMT	http://www.himalayan.com/?p=3	D:/himalyan/himalyan/www.himalayan.com/index2207.html	(from http://www.himalayan.com/privacy-policy/)
18:36:38	2268/2268	---MC-	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2013:06:37%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fprivacy-policy%2F	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embedda69.json	(from http://www.himalayan.com/privacy-policy/)
18:36:39	2365/2365	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Jul%202022%2013:06:38%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fprivacy-policy%2F&format=xml	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embedd490	(from http://www.himalayan.com/privacy-policy/)
18:36:39	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Sat,%2030%20Jul%202022%2013:06:38%20GMT	http://www.himalayan.com/xmlrpc.php	D:/himalyan/himalyan/www.himalayan.com/xmlrpc.php	(from http://www.himalayan.com/privacy-policy/)
18:36:41	36855/36855	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Jul%202022%2013:06:38%20GMT	http://www.himalayan.com/wp-content/themes/sportclub/assets/assets/fonts/MyriadPro-Bold.otf	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/assets/fonts/MyriadPro-Bold.otf	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/common.css)
18:36:43	36855/36855	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Jul%202022%2013:06:40%20GMT	http://www.himalayan.com/wp-content/themes/sportclub/assets/assets/fonts/DroidSerif-Italic.ttf	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/assets/fonts/DroidSerif-Italic.ttf	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/common.css)
18:36:45	36855/36855	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Jul%202022%2013:06:42%20GMT	http://www.himalayan.com/wp-content/themes/sportclub/assets/assets/fonts/MyriadPro-Regular.otf	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/assets/fonts/MyriadPro-Regular.otf	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/common.css)
18:36:47	36855/36855	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Jul%202022%2013:06:44%20GMT	http://www.himalayan.com/wp-content/themes/sportclub/assets/assets/fonts/FuturaBT.ttf	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/assets/fonts/FuturaBT.ttf	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/common.css)
18:36:48	343715/343715	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%225321b61-53ea3-5a02dcb0d9ad2%22	http://www.himalayan.com/wp-content/uploads/2019/08/gallery-13-big.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/gallery-13-big.jpg	(from http://www.himalayan.com/)
18:36:49	904431/904431	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225321b13-dccef-5a02dcb0d6422%22	http://www.himalayan.com/wp-content/uploads/2019/09/home_library.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/09/home_library.png	(from http://www.himalayan.com/)
18:36:49	18/18	---M--	404	error ('Not%20Found')	text/plain	date:Sat,%2030%20Jul%202022%2013:06:47%20GMT	https://cdnjs.cloudflare.com/robots.txt		(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.9.0/slick-theme.min.css)
18:37:01	338800/338800	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%225321b70-52b70-5a02dcb0d9302%22	http://www.himalayan.com/wp-content/uploads/2019/08/gallery-11-big.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/gallery-11-big.jpg	(from http://www.himalayan.com/gallery/)
18:37:03	481104/481104	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%225321dbb-75750-5a02dcb0d8b32%22	http://www.himalayan.com/wp-content/uploads/2019/08/IMG_8523.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/IMG_8523.jpg	(from http://www.himalayan.com/club-activities/badminton/)
18:37:06	365831/365831	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%225321d72-59507-5a02dcb0d7b92%22	http://www.himalayan.com/wp-content/uploads/2019/08/gallery-12-big.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/gallery-12-big.jpg	(from http://www.himalayan.com/gallery/)
18:37:17	447576/447576	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225321ac1-6d458-5a02dcb0d603a%22	http://www.himalayan.com/wp-content/uploads/2020/01/Untitled-dfdf2.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/01/Untitled-dfdf2.png	(from http://www.himalayan.com/president-message/)
18:37:19	352660/352660	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225321c03-56194-5a02dcb0d77aa%22	http://www.himalayan.com/wp-content/uploads/2019/08/fitness_img3.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/fitness_img3.png	(from http://www.himalayan.com/club-activities/body-zone/)
18:37:19	374645/374645	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225321cf4-5b775-5a02dcb0d73c2%22	http://www.himalayan.com/wp-content/uploads/2019/08/badminton_img.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/badminton_img.png	(from http://www.himalayan.com/club-activities/badminton/)
18:37:24	403227/403227	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225321c77-6271b-5a02dcb0d9302%22	http://www.himalayan.com/wp-content/uploads/2019/08/dining_cafe_img.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/dining_cafe_img.png	(from http://www.himalayan.com/club-activities/billiards/)
18:37:32	358748/358748	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%225321e00-5795c-5a02dcb0d8362%22	http://www.himalayan.com/wp-content/uploads/2019/08/Health%20Centre%20Application%20Form.pdf	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/Health%20Centre%20Application%20Form.pdf	(from http://www.himalayan.com/club-activities/body-zone/)
18:37:39	383267/383267	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225321c08-5d923-5a02dcb0d9302%22	http://www.himalayan.com/wp-content/uploads/2019/08/card_room.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/card_room.png	(from http://www.himalayan.com/club-activities/card-room/)
18:37:41	399263/399263	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225321cd1-6179f-5a02dcb0da2a2%22	http://www.himalayan.com/wp-content/uploads/2019/08/theatre_img.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/theatre_img.png	(from http://www.himalayan.com/club-activities/home-theatre/)
18:37:47	404124/404124	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%225321b53-62a9c-5a02dcb0d874a%22	http://www.himalayan.com/wp-content/uploads/2019/08/Table%20Tennis%20Coaching.pdf	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/Table%20Tennis%20Coaching.pdf	(from http://www.himalayan.com/club-activities/table-tennis/)
18:37:55	491084/491084	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%225321abf-77e4c-5a02dcb0d603a%22	http://www.himalayan.com/wp-content/uploads/2020/01/IMG_0398.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/01/IMG_0398.jpg	(from http://www.himalayan.com/club-activities/music/)
18:37:58	557137/557137	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%225321b04-88051-5a02dcb0d603a%22	http://www.himalayan.com/wp-content/uploads/2020/01/3Z7A9268.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2020/01/3Z7A9268.jpg	(from http://www.himalayan.com/club-activities/squash/)
18:38:06	409075/409075	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225321dfb-63df3-5a02dcb0d9302%22	http://www.himalayan.com/wp-content/uploads/2019/08/rooms_img2.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/rooms_img2.png	(from http://www.himalayan.com/facilities/accomodation/)
18:38:08	393073/393073	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225321d33-5ff71-5a02dcb0d9eba%22	http://www.himalayan.com/wp-content/uploads/2019/08/rooms_foyer_img2.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/rooms_foyer_img2.png	(from http://www.himalayan.com/facilities/accomodation/)
18:38:18	388073/388073	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225321dec-5ebe9-5a02dcb0d9ad2%22	http://www.himalayan.com/wp-content/uploads/2019/08/rooms_foyer_img3.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/rooms_foyer_img3.png	(from http://www.himalayan.com/facilities/accomodation/)
18:38:18	406274/406274	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225321be3-63302-5a02dcb0d96ea%22	http://www.himalayan.com/wp-content/uploads/2019/08/roos_foyer_img1.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/roos_foyer_img1.png	(from http://www.himalayan.com/facilities/accomodation/)
18:38:19	486593/486593	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%225321cd8-76cc1-5a02dcb0d6fda%22	http://www.himalayan.com/wp-content/uploads/2019/08/Untitled-343432.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/Untitled-343432.jpg	(from http://www.himalayan.com/facilities/food-and-beverages/)
18:38:20	753170/753170	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%225321b9a-b7e12-5a02dcb0d8362%22	http://www.himalayan.com/wp-content/uploads/2019/08/IMG_16031.jpg	D:/himalyan/himalyan/www.himalayan.com/wp-content/uploads/2019/08/IMG_16031.jpg	(from http://www.himalayan.com/facilities/library/)
18:38:20	201/201	---M--	200	added ('OK')	image/png	etag:%22114109b-c9-5d23ec8f00dc9%22	https://cdn.datatables.net/1.10.23/images/sort_both.png	D:/himalyan/himalyan/cdn.datatables.net/1.10.23/images/sort_both.png	(from https://cdn.datatables.net/1.10.23/css/jquery.dataTables.min.css)
18:38:20	160/160	---M--	200	added ('OK')	image/png	etag:%221141099-a0-5d23ec8f00dc9%22	https://cdn.datatables.net/1.10.23/images/sort_asc.png	D:/himalyan/himalyan/cdn.datatables.net/1.10.23/images/sort_asc.png	(from https://cdn.datatables.net/1.10.23/css/jquery.dataTables.min.css)
18:38:21	158/158	---M--	200	added ('OK')	image/png	etag:%22114109c-9e-5d23ec8f00dc9%22	https://cdn.datatables.net/1.10.23/images/sort_desc.png	D:/himalyan/himalyan/cdn.datatables.net/1.10.23/images/sort_desc.png	(from https://cdn.datatables.net/1.10.23/css/jquery.dataTables.min.css)
18:38:21	148/148	---M--	200	added ('OK')	image/png	etag:%221141079-94-5e3bf9f8357af%22	https://cdn.datatables.net/1.10.23/images/sort_asc_disabled.png	D:/himalyan/himalyan/cdn.datatables.net/1.10.23/images/sort_asc_disabled.png	(from https://cdn.datatables.net/1.10.23/css/jquery.dataTables.min.css)
18:38:21	146/146	---M--	200	added ('OK')	image/png	etag:%221141092-92-5dbfbd464988b%22	https://cdn.datatables.net/1.10.23/images/sort_desc_disabled.png	D:/himalyan/himalyan/cdn.datatables.net/1.10.23/images/sort_desc_disabled.png	(from https://cdn.datatables.net/1.10.23/css/jquery.dataTables.min.css)
18:38:22	2278/2278	---MC-	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2013:08:21%20GMT	http://www.himalayan.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.himalayan.com%2Fassociated-clubs%2F	D:/himalyan/himalyan/www.himalayan.com/wp-json/oembed/1.0/embede792	(from http://www.himalayan.com/associated-clubs/)
